lab,subid,subid_unique,trial_order,trial_num,trial_type,stimulus_num,method,age_days,age_mo,age_group,nae,gender,second_session,looking_time,missing
madlabucsd,mb03,madlabucsd:mb03,3,11,IDS,4,singlescreen,270,8.870636550308008,6-9 mo,TRUE,M,FALSE,8.05,FALSE
madlabucsd,mb04,madlabucsd:mb04,4,11,ADS,4,singlescreen,258,8.476386036960985,6-9 mo,TRUE,M,FALSE,14.02,FALSE
madlabucsd,mb05,madlabucsd:mb05,1,11,ADS,6,singlescreen,263,8.640657084188911,6-9 mo,TRUE,M,FALSE,14.05,FALSE
madlabucsd,mb06,madlabucsd:mb06,2,11,IDS,6,singlescreen,196,6.439425051334703,6-9 mo,TRUE,F,FALSE,8.15,FALSE
madlabucsd,mb07,madlabucsd:mb07,3,11,IDS,4,singlescreen,225,7.392197125256674,6-9 mo,TRUE,M,FALSE,3.5,FALSE
madlabucsd,mb10,madlabucsd:mb10,2,11,IDS,6,singlescreen,239,7.852156057494867,6-9 mo,TRUE,M,FALSE,11.16,FALSE
madlabucsd,mb11,madlabucsd:mb11,3,11,IDS,4,singlescreen,204,6.702258726899384,6-9 mo,TRUE,F,FALSE,2.87,FALSE
madlabucsd,mb13,madlabucsd:mb13,1,11,ADS,6,singlescreen,235,7.7207392197125255,6-9 mo,TRUE,M,FALSE,NA,TRUE
madlabucsd,mb15,madlabucsd:mb15,3,11,IDS,4,singlescreen,256,8.410677618069816,6-9 mo,TRUE,F,FALSE,2.86,FALSE
madlabucsd,mb16,madlabucsd:mb16,4,11,ADS,4,singlescreen,197,6.4722792607802875,6-9 mo,TRUE,M,FALSE,4.49,FALSE
minddevlabbicocca,mb05,minddevlabbicocca:mb05,1,11,ADS,6,singlescreen,184,6.04517453798768,6-9 mo,FALSE,M,FALSE,13.635,FALSE
minddevlabbicocca,mb06,minddevlabbicocca:mb06,2,11,IDS,6,singlescreen,190,6.242299794661191,6-9 mo,FALSE,F,FALSE,13.934,FALSE
minddevlabbicocca,mb07,minddevlabbicocca:mb07,3,11,IDS,4,singlescreen,188,6.176591375770021,6-9 mo,FALSE,M,FALSE,7.784,FALSE
minddevlabbicocca,mb08,minddevlabbicocca:mb08,4,11,ADS,4,singlescreen,181,5.946611909650924,3-6 mo,FALSE,F,FALSE,4.362,FALSE
minddevlabbicocca,mb09,minddevlabbicocca:mb09,1,11,ADS,6,singlescreen,171,5.618069815195072,3-6 mo,FALSE,F,FALSE,4.375,FALSE
minddevlabbicocca,mb10,minddevlabbicocca:mb10,2,11,IDS,6,singlescreen,139,4.566735112936345,3-6 mo,FALSE,F,FALSE,2.421,FALSE
minddevlabbicocca,mb11,minddevlabbicocca:mb11,3,11,IDS,4,singlescreen,181,5.946611909650924,3-6 mo,FALSE,F,FALSE,3.496,FALSE
minddevlabbicocca,mb12,minddevlabbicocca:mb12,4,11,ADS,4,singlescreen,208,6.833675564681725,6-9 mo,FALSE,M,FALSE,NA,TRUE
minddevlabbicocca,mb13,minddevlabbicocca:mb13,1,11,ADS,6,singlescreen,117,3.8439425051334704,3-6 mo,FALSE,F,FALSE,NA,TRUE
minddevlabbicocca,mb14,minddevlabbicocca:mb14,2,11,IDS,6,singlescreen,119,3.909650924024641,3-6 mo,FALSE,M,FALSE,4.802,FALSE
minddevlabbicocca,mb15,minddevlabbicocca:mb15,3,11,IDS,4,singlescreen,147,4.829568788501026,3-6 mo,FALSE,F,FALSE,5.586,FALSE
minddevlabbicocca,mb16,minddevlabbicocca:mb16,4,11,ADS,4,singlescreen,132,4.336755646817249,3-6 mo,FALSE,F,FALSE,2.848,FALSE
minddevlabbicocca,mb17,minddevlabbicocca:mb17,1,11,ADS,6,singlescreen,137,4.501026694045175,3-6 mo,FALSE,F,FALSE,2.656,FALSE
minddevlabbicocca,mb18,minddevlabbicocca:mb18,2,11,IDS,6,singlescreen,175,5.749486652977413,3-6 mo,FALSE,F,FALSE,NA,TRUE
minddevlabbicocca,mb19,minddevlabbicocca:mb19,3,11,IDS,4,singlescreen,105,3.4496919917864477,3-6 mo,FALSE,F,FALSE,4.786,FALSE
musdevutm,mb06,musdevutm:mb06,3,11,IDS,4,hpp,267,8.772073921971252,6-9 mo,TRUE,F,FALSE,5.773,FALSE
musdevutm,mb07,NA,NA,11,NA,NA,hpp,239,7.852156057494867,6-9 mo,TRUE,NA,NA,NA,TRUE
musdevutm,mb09,musdevutm:mb09,4,11,ADS,4,hpp,252,8.279260780287474,6-9 mo,TRUE,M,FALSE,4.493,FALSE
musdevutm,mb10,musdevutm:mb10,3,11,IDS,4,hpp,237,7.786447638603696,6-9 mo,TRUE,M,FALSE,4.664,FALSE
musdevutm,mb11,musdevutm:mb11,1,11,ADS,6,hpp,264,8.673511293634498,6-9 mo,TRUE,M,FALSE,4.103,FALSE
musdevutm,mb12,musdevutm:mb12,1,11,ADS,6,hpp,183,6.012320328542095,6-9 mo,TRUE,F,FALSE,8.112,FALSE
musdevutm,mb13,musdevutm:mb13,2,11,IDS,6,hpp,230,7.5564681724846,6-9 mo,TRUE,F,FALSE,3.183,FALSE
musdevutm,mb14,musdevutm:mb14,1,11,ADS,6,hpp,189,6.209445585215605,6-9 mo,TRUE,F,FALSE,7.145,FALSE
musdevutm,mb15,NA,NA,11,NA,NA,hpp,209,6.86652977412731,6-9 mo,TRUE,NA,NA,NA,TRUE
musdevutm,mb16,musdevutm:mb16,3,11,IDS,4,hpp,250,8.213552361396303,6-9 mo,TRUE,M,FALSE,6.349,FALSE
musdevutm,mb17,musdevutm:mb17,2,11,IDS,6,hpp,240,7.885010266940451,6-9 mo,TRUE,M,FALSE,5.866,FALSE
musdevutm,mb18,musdevutm:mb18,1,11,ADS,6,hpp,252,8.279260780287474,6-9 mo,TRUE,M,FALSE,12.902,FALSE
musdevutm,mb19,musdevutm:mb19,4,11,ADS,4,hpp,247,8.114989733059549,6-9 mo,TRUE,F,FALSE,7.035,FALSE
musdevutm,mb20,musdevutm:mb20,1,11,ADS,6,hpp,209,6.86652977412731,6-9 mo,TRUE,M,FALSE,14.759,FALSE
musdevutm,mb21,musdevutm:mb21,1,11,ADS,6,hpp,255,8.37782340862423,6-9 mo,TRUE,M,FALSE,6.022,FALSE
musdevutm,mb22,musdevutm:mb22,3,11,IDS,4,hpp,254,8.344969199178644,6-9 mo,TRUE,M,FALSE,4.773,FALSE
musdevutm,mb23,musdevutm:mb23,4,11,ADS,4,hpp,201,6.6036960985626285,6-9 mo,TRUE,M,FALSE,10.577,FALSE
musdevutm,mb24,musdevutm:mb24,2,11,IDS,6,hpp,261,8.574948665297741,6-9 mo,TRUE,M,FALSE,13.151,FALSE
musdevutm,mb25,musdevutm:mb25,2,11,IDS,6,hpp,211,6.93223819301848,6-9 mo,TRUE,M,FALSE,11.918,FALSE
musdevutm,mb26,musdevutm:mb26,3,11,IDS,4,hpp,241,7.917864476386037,6-9 mo,TRUE,M,FALSE,4.743,FALSE
musdevutm,mb27,musdevutm:mb27,4,11,ADS,4,hpp,188,6.176591375770021,6-9 mo,TRUE,F,FALSE,3.604,FALSE
musdevutm,mb28,musdevutm:mb28,4,11,ADS,4,hpp,235,7.7207392197125255,6-9 mo,TRUE,M,FALSE,5.616,FALSE
musdevutm,mb29,musdevutm:mb29,4,11,ADS,4,hpp,261,8.574948665297741,6-9 mo,TRUE,F,FALSE,3.105,FALSE
musdevutm,mb30,musdevutm:mb30,1,11,ADS,6,hpp,223,7.326488706365503,6-9 mo,TRUE,F,FALSE,5.898,FALSE
musdevutm,mb31,musdevutm:mb31,2,11,IDS,6,hpp,199,6.537987679671458,6-9 mo,TRUE,M,FALSE,11.794,FALSE
musdevutm,mb32,musdevutm:mb32,2,11,IDS,6,hpp,283,9.297741273100616,9-12 mo,TRUE,F,FALSE,3.385,FALSE
musdevutm,mb33,musdevutm:mb33,2,11,IDS,6,hpp,233,7.655030800821355,6-9 mo,TRUE,F,FALSE,2.886,FALSE
musdevutm,mb34,musdevutm:mb34,3,11,IDS,4,hpp,194,6.373716632443532,6-9 mo,TRUE,F,FALSE,3.026,FALSE
musdevutm,mb35,musdevutm:mb35,2,11,IDS,6,hpp,187,6.143737166324435,6-9 mo,TRUE,F,FALSE,3.9,FALSE
musdevutm,mb36,musdevutm:mb36,3,11,IDS,4,hpp,215,7.063655030800821,6-9 mo,TRUE,M,FALSE,10.919,FALSE
musdevutm,mb37,musdevutm:mb37,4,11,ADS,4,hpp,183,6.012320328542095,6-9 mo,TRUE,F,FALSE,2.886,FALSE
nusinfantlanguagecentre,mb001,NA,NA,11,NA,NA,eyetracking,424,13.930184804928132,12-15 mo,FALSE,NA,NA,NA,TRUE
nusinfantlanguagecentre,mb006,NA,NA,11,NA,NA,eyetracking,415,13.634496919917865,12-15 mo,FALSE,NA,NA,NA,TRUE
nusinfantlanguagecentre,mb008,nusinfantlanguagecentre:mb008,1,11,ADS,6,eyetracking,405,13.305954825462011,12-15 mo,FALSE,F,FALSE,5.34,FALSE
nusinfantlanguagecentre,mb013,NA,NA,11,NA,NA,eyetracking,409,13.437371663244353,12-15 mo,FALSE,NA,NA,NA,TRUE
nusinfantlanguagecentre,mb020,nusinfantlanguagecentre:mb020,1,11,ADS,6,eyetracking,428,14.061601642710473,12-15 mo,FALSE,F,FALSE,7.68,FALSE
nusinfantlanguagecentre,mb026,nusinfantlanguagecentre:mb026,1,11,ADS,6,eyetracking,445,14.620123203285422,12-15 mo,FALSE,M,FALSE,NA,TRUE
nusinfantlanguagecentre,mb027,nusinfantlanguagecentre:mb027,2,11,IDS,6,eyetracking,451,14.817248459958932,12-15 mo,FALSE,M,FALSE,16.84,FALSE
nusinfantlanguagecentre,mb028,nusinfantlanguagecentre:mb028,1,11,ADS,6,eyetracking,390,12.813141683778234,12-15 mo,FALSE,F,FALSE,3.95,FALSE
nusinfantlanguagecentre,mb031,nusinfantlanguagecentre:mb031,1,11,ADS,6,eyetracking,450,14.784394250513348,12-15 mo,FALSE,M,FALSE,NA,TRUE
nusinfantlanguagecentre,mb032,nusinfantlanguagecentre:mb032,2,11,IDS,6,eyetracking,446,14.652977412731007,12-15 mo,FALSE,M,FALSE,7.01,FALSE
nusinfantlanguagecentre,yb002,NA,NA,11,NA,NA,eyetracking,233,7.655030800821355,6-9 mo,FALSE,NA,NA,NA,TRUE
nusinfantlanguagecentre,yb007,nusinfantlanguagecentre:yb007,3,11,IDS,4,eyetracking,259,8.509240246406572,6-9 mo,FALSE,F,FALSE,10.1,FALSE
nusinfantlanguagecentre,yb008,nusinfantlanguagecentre:yb008,4,11,ADS,4,eyetracking,230,7.5564681724846,6-9 mo,FALSE,M,FALSE,NA,TRUE
nusinfantlanguagecentre,yb018,nusinfantlanguagecentre:yb018,2,11,IDS,6,eyetracking,267,8.772073921971252,6-9 mo,FALSE,M,FALSE,NA,TRUE
nusinfantlanguagecentre,yb025,nusinfantlanguagecentre:yb025,4,11,ADS,4,eyetracking,270,8.870636550308008,6-9 mo,FALSE,M,FALSE,NA,TRUE
nusinfantlanguagecentre,yb027,NA,NA,11,NA,NA,eyetracking,266,8.739219712525667,6-9 mo,FALSE,NA,NA,NA,TRUE
nusinfantlanguagecentre,yb033,nusinfantlanguagecentre:yb033,1,11,ADS,6,eyetracking,246,8.082135523613964,6-9 mo,FALSE,F,FALSE,NA,TRUE
nusinfantlanguagecentre,yb035,NA,NA,11,NA,NA,eyetracking,278,9.13347022587269,9-12 mo,FALSE,NA,NA,NA,TRUE
nusinfantlanguagecentre,yb037,NA,NA,11,NA,NA,eyetracking,271,8.903490759753593,6-9 mo,FALSE,NA,NA,NA,TRUE
nusinfantlanguagecentre,yb038,NA,NA,11,NA,NA,singlescreen,269,8.837782340862423,6-9 mo,FALSE,NA,NA,NA,TRUE
nusinfantlanguagecentre,yb039,nusinfantlanguagecentre:yb039,4,11,ADS,4,singlescreen,234,7.687885010266941,6-9 mo,FALSE,M,FALSE,6.44,FALSE
pocdnorthwestern,mb10,pocdnorthwestern:mb10,3,11,IDS,4,eyetracking,384,12.616016427104723,12-15 mo,TRUE,M,FALSE,10.71896,FALSE
pocdnorthwestern,mb11,pocdnorthwestern:mb11,4,11,ADS,4,eyetracking,451,14.817248459958932,12-15 mo,TRUE,F,FALSE,7.869960000000001,FALSE
pocdnorthwestern,mb12,pocdnorthwestern:mb12,1,11,ADS,6,eyetracking,396,13.010266940451745,12-15 mo,TRUE,M,FALSE,NA,TRUE
pocdnorthwestern,mb13,pocdnorthwestern:mb13,2,11,IDS,6,eyetracking,408,13.404517453798768,12-15 mo,TRUE,M,FALSE,8.18802,FALSE
pocdnorthwestern,mb14,pocdnorthwestern:mb14,3,11,IDS,4,eyetracking,411,13.503080082135524,12-15 mo,TRUE,M,FALSE,4.958939999999999,FALSE
pocdnorthwestern,mb15,pocdnorthwestern:mb15,4,11,ADS,4,eyetracking,412,13.535934291581109,12-15 mo,TRUE,F,FALSE,2.586,FALSE
pocdnorthwestern,mb16,NA,NA,11,NA,NA,eyetracking,410,13.470225872689939,12-15 mo,TRUE,NA,NA,NA,TRUE
pocdnorthwestern,mb18,pocdnorthwestern:mb18,2,11,IDS,6,eyetracking,407,13.371663244353183,12-15 mo,TRUE,M,FALSE,NA,TRUE
pocdnorthwestern,mb19,pocdnorthwestern:mb19,3,11,IDS,4,eyetracking,452,14.850102669404517,12-15 mo,TRUE,M,FALSE,6.579960000000001,FALSE
pocdnorthwestern,mb2,pocdnorthwestern:mb2,1,11,ADS,6,eyetracking,434,14.258726899383984,12-15 mo,TRUE,F,FALSE,NA,TRUE
pocdnorthwestern,mb20,pocdnorthwestern:mb20,3,11,IDS,4,eyetracking,398,13.075975359342916,12-15 mo,TRUE,F,FALSE,NA,TRUE
pocdnorthwestern,mb22,pocdnorthwestern:mb22,1,11,IDS,5,eyetracking,380,12.484599589322382,12-15 mo,TRUE,F,FALSE,NA,TRUE
pocdnorthwestern,mb25,pocdnorthwestern:mb25,2,11,IDS,6,eyetracking,421,13.831622176591376,12-15 mo,TRUE,F,FALSE,7.59506,FALSE
pocdnorthwestern,mb26,pocdnorthwestern:mb26,3,11,IDS,4,eyetracking,383,12.583162217659138,12-15 mo,TRUE,M,FALSE,2.018,FALSE
pocdnorthwestern,mb28,pocdnorthwestern:mb28,2,11,IDS,6,eyetracking,415,13.634496919917865,12-15 mo,TRUE,M,FALSE,4.126,FALSE
pocdnorthwestern,mb29,pocdnorthwestern:mb29,3,11,IDS,4,eyetracking,412,13.535934291581109,12-15 mo,TRUE,F,FALSE,3.4210200000000004,FALSE
pocdnorthwestern,mb3,pocdnorthwestern:mb3,2,11,IDS,6,eyetracking,367,12.057494866529774,12-15 mo,TRUE,F,FALSE,NA,TRUE
pocdnorthwestern,mb30,pocdnorthwestern:mb30,4,11,ADS,4,eyetracking,435,14.291581108829568,12-15 mo,TRUE,F,FALSE,2.94903,FALSE
pocdnorthwestern,mb31,NA,NA,11,NA,NA,eyetracking,389,12.780287474332649,12-15 mo,TRUE,NA,NA,NA,TRUE
pocdnorthwestern,mb32,pocdnorthwestern:mb32,4,11,ADS,4,eyetracking,412,13.535934291581109,12-15 mo,TRUE,M,FALSE,2.472,FALSE
pocdnorthwestern,mb33,pocdnorthwestern:mb33,1,11,ADS,6,eyetracking,433,14.225872689938399,12-15 mo,TRUE,F,FALSE,3.0419899999999997,FALSE
pocdnorthwestern,mb35,NA,NA,11,NA,NA,eyetracking,401,13.174537987679672,12-15 mo,TRUE,NA,NA,NA,TRUE
pocdnorthwestern,mb38,pocdnorthwestern:mb38,2,11,IDS,6,eyetracking,377,12.386036960985626,12-15 mo,TRUE,M,FALSE,5.68992,FALSE
pocdnorthwestern,mb39,pocdnorthwestern:mb39,4,11,ADS,4,eyetracking,438,14.390143737166325,12-15 mo,TRUE,F,FALSE,NA,TRUE
pocdnorthwestern,mb4,pocdnorthwestern:mb4,3,11,IDS,4,eyetracking,440,14.455852156057494,12-15 mo,TRUE,M,FALSE,NA,TRUE
pocdnorthwestern,mb40,pocdnorthwestern:mb40,3,11,IDS,4,eyetracking,391,12.845995893223819,12-15 mo,TRUE,F,FALSE,NA,TRUE
pocdnorthwestern,mb5,pocdnorthwestern:mb5,4,11,ADS,4,eyetracking,429,14.094455852156058,12-15 mo,TRUE,F,FALSE,2.68704,FALSE
pocdnorthwestern,mb6,pocdnorthwestern:mb6,1,11,ADS,6,eyetracking,406,13.338809034907598,12-15 mo,TRUE,M,FALSE,2.674,FALSE
pocdnorthwestern,mb7,pocdnorthwestern:mb7,2,11,IDS,6,eyetracking,368,12.09034907597536,12-15 mo,TRUE,F,FALSE,NA,TRUE
pocdnorthwestern,mb9,pocdnorthwestern:mb9,4,11,IDS,6,eyetracking,400,13.141683778234086,12-15 mo,TRUE,F,FALSE,6.669989999999999,FALSE
purdueinfantspeech,4182,purdueinfantspeech:4182,3,11,IDS,4,hpp,446,14.652977412731007,12-15 mo,TRUE,F,FALSE,17.64,FALSE
purdueinfantspeech,4204,purdueinfantspeech:4204,2,11,IDS,6,hpp,379,12.451745379876797,12-15 mo,TRUE,M,FALSE,NA,TRUE
purdueinfantspeech,4206,purdueinfantspeech:4206,1,11,ADS,6,hpp,449,14.751540041067761,12-15 mo,TRUE,F,FALSE,5.37,FALSE
purdueinfantspeech,4208,purdueinfantspeech:4208,2,11,IDS,6,hpp,429,14.094455852156058,12-15 mo,TRUE,M,FALSE,2.49,FALSE
purdueinfantspeech,4209,purdueinfantspeech:4209,1,11,ADS,6,hpp,441,14.48870636550308,12-15 mo,TRUE,M,FALSE,4.04,FALSE
purdueinfantspeech,4211,purdueinfantspeech:4211,4,11,ADS,4,hpp,408,13.404517453798768,12-15 mo,TRUE,M,FALSE,3.36,FALSE
purdueinfantspeech,4214,NA,NA,11,NA,NA,hpp,435,14.291581108829568,12-15 mo,TRUE,NA,NA,NA,TRUE
purdueinfantspeech,4218,purdueinfantspeech:4218,3,11,IDS,4,hpp,386,12.681724845995893,12-15 mo,TRUE,F,FALSE,3.98,FALSE
purdueinfantspeech,4222,purdueinfantspeech:4222,4,11,ADS,4,hpp,390,12.813141683778234,12-15 mo,TRUE,M,FALSE,2.35,FALSE
purdueinfantspeech,4223,NA,NA,11,NA,NA,hpp,391,12.845995893223819,12-15 mo,TRUE,NA,NA,NA,TRUE
purdueinfantspeech,4226,purdueinfantspeech:4226,3,11,IDS,4,hpp,332,10.907597535934292,9-12 mo,TRUE,M,FALSE,17.83,FALSE
purdueinfantspeech,4228,NA,NA,11,NA,NA,hpp,395,12.97741273100616,12-15 mo,TRUE,NA,NA,NA,TRUE
purdueinfantspeech,4231,NA,NA,11,NA,NA,hpp,430,14.127310061601642,12-15 mo,TRUE,NA,NA,NA,TRUE
purdueinfantspeech,4233,purdueinfantspeech:4233,2,11,IDS,6,hpp,306,10.053388090349076,9-12 mo,TRUE,F,FALSE,2.31,FALSE
purdueinfantspeech,4234,purdueinfantspeech:4234,3,11,IDS,4,hpp,288,9.462012320328542,9-12 mo,TRUE,M,FALSE,NA,TRUE
purdueinfantspeech,4241,purdueinfantspeech:4241,1,11,ADS,6,hpp,286,9.396303901437372,9-12 mo,TRUE,F,FALSE,3.42,FALSE
purdueinfantspeech,4243,purdueinfantspeech:4243,1,11,ADS,6,hpp,305,10.020533880903491,9-12 mo,TRUE,M,FALSE,5.51,FALSE
purdueinfantspeech,4246,purdueinfantspeech:4246,4,11,ADS,4,hpp,350,11.498973305954825,9-12 mo,TRUE,M,FALSE,4.09,FALSE
purdueinfantspeech,4249,purdueinfantspeech:4249,1,11,ADS,6,hpp,336,11.039014373716633,9-12 mo,TRUE,F,FALSE,4.27,FALSE
purdueinfantspeech,4250,purdueinfantspeech:4250,2,11,IDS,6,hpp,314,10.316221765913758,9-12 mo,TRUE,M,FALSE,5.55,FALSE
purdueinfantspeech,4251,purdueinfantspeech:4251,1,11,ADS,6,hpp,283,9.297741273100616,9-12 mo,TRUE,M,FALSE,5.39,FALSE
purdueinfantspeech,4253,purdueinfantspeech:4253,1,11,ADS,6,hpp,324,10.64476386036961,9-12 mo,TRUE,F,FALSE,3.9,FALSE
purdueinfantspeech,4254,purdueinfantspeech:4254,3,11,IDS,4,hpp,314,10.316221765913758,9-12 mo,TRUE,F,FALSE,8.55,FALSE
purdueinfantspeech,4258,purdueinfantspeech:4258,4,11,ADS,4,hpp,282,9.264887063655031,9-12 mo,TRUE,M,FALSE,13.62,FALSE
purdueinfantspeech,4262,purdueinfantspeech:4262,3,11,IDS,4,hpp,327,10.743326488706366,9-12 mo,TRUE,M,FALSE,NA,TRUE
purdueinfantspeech,4263,purdueinfantspeech:4263,2,11,IDS,6,hpp,284,9.330595482546201,9-12 mo,TRUE,M,FALSE,3.24,FALSE
purdueinfantspeech,4272,purdueinfantspeech:4272,3,11,IDS,4,hpp,316,10.381930184804927,9-12 mo,TRUE,F,FALSE,7.04,FALSE
purdueinfantspeech,4277,NA,NA,11,NA,NA,hpp,375,12.320328542094456,12-15 mo,TRUE,NA,NA,NA,TRUE
purdueinfantspeech,4280,NA,NA,11,NA,NA,hpp,371,12.188911704312115,12-15 mo,TRUE,NA,NA,NA,TRUE
purdueinfantspeech,4282,purdueinfantspeech:4282,1,11,ADS,6,hpp,273,8.969199178644764,6-9 mo,TRUE,F,FALSE,8.61,FALSE
purdueinfantspeech,4285,purdueinfantspeech:4285,4,11,ADS,4,hpp,393,12.91170431211499,12-15 mo,TRUE,F,FALSE,7.96,FALSE
purdueinfantspeech,4286,NA,NA,11,NA,NA,hpp,410,13.470225872689939,12-15 mo,TRUE,NA,NA,NA,TRUE
purdueinfantspeech,4288,NA,NA,11,NA,NA,hpp,407,13.371663244353183,12-15 mo,TRUE,NA,NA,NA,TRUE
purdueinfantspeech,4290,purdueinfantspeech:4290,4,11,ADS,4,hpp,372,12.2217659137577,12-15 mo,TRUE,M,FALSE,4.15,FALSE
purdueinfantspeech,4292,purdueinfantspeech:4292,4,11,ADS,4,hpp,376,12.353182751540041,12-15 mo,TRUE,M,FALSE,6.84,FALSE
purdueinfantspeech,4293,purdueinfantspeech:4293,1,11,ADS,6,hpp,296,9.724845995893224,9-12 mo,TRUE,F,FALSE,3.78,FALSE
purdueinfantspeech,4294,purdueinfantspeech:4294,4,11,ADS,4,hpp,277,9.100616016427105,9-12 mo,TRUE,M,FALSE,14.77,FALSE
purdueinfantspeech,4296,purdueinfantspeech:4296,4,11,ADS,4,hpp,313,10.283367556468173,9-12 mo,TRUE,M,FALSE,2.47,FALSE
purdueinfantspeech,4297,purdueinfantspeech:4297,2,11,IDS,6,hpp,291,9.560574948665298,9-12 mo,TRUE,M,FALSE,5.03,FALSE
purdueinfantspeech,4299,purdueinfantspeech:4299,2,11,IDS,6,hpp,369,12.123203285420944,12-15 mo,TRUE,M,FALSE,NA,TRUE
purdueinfantspeech,4302,purdueinfantspeech:4302,3,11,IDS,4,hpp,369,12.123203285420944,12-15 mo,TRUE,F,FALSE,17.83,FALSE
purdueinfantspeech,4303,purdueinfantspeech:4303,1,11,ADS,6,hpp,279,9.166324435318275,9-12 mo,TRUE,F,FALSE,4.27,FALSE
purdueinfantspeech,4305,purdueinfantspeech:4305,1,11,ADS,6,hpp,368,12.09034907597536,12-15 mo,TRUE,M,FALSE,13.84,FALSE
purdueinfantspeech,4316,purdueinfantspeech:4316,3,11,IDS,4,hpp,278,9.13347022587269,9-12 mo,TRUE,F,FALSE,9.48,FALSE
purdueinfantspeech,4317,purdueinfantspeech:4317,4,11,ADS,4,hpp,317,10.414784394250514,9-12 mo,TRUE,F,FALSE,NA,TRUE
purdueinfantspeech,4318,purdueinfantspeech:4318,2,11,IDS,6,hpp,355,11.663244353182751,9-12 mo,TRUE,F,FALSE,6.31,FALSE
purdueinfantspeech,4324,purdueinfantspeech:4324,4,11,ADS,4,hpp,378,12.41889117043121,12-15 mo,TRUE,M,FALSE,3.19,FALSE
purdueinfantspeech,4326,purdueinfantspeech:4326,3,11,IDS,4,hpp,376,12.353182751540041,12-15 mo,TRUE,F,FALSE,3.3,FALSE
purdueinfantspeech,4330,purdueinfantspeech:4330,2,11,IDS,6,hpp,323,10.611909650924025,9-12 mo,TRUE,F,FALSE,12.98,FALSE
purdueinfantspeech,4333,purdueinfantspeech:4333,3,11,IDS,4,hpp,389,12.780287474332649,12-15 mo,TRUE,M,FALSE,17.01,FALSE
purdueinfantspeech,4334,purdueinfantspeech:4334,4,11,ADS,4,hpp,357,11.728952772073923,9-12 mo,TRUE,F,FALSE,NA,TRUE
purdueinfantspeech,4337,NA,NA,11,NA,NA,hpp,338,11.104722792607802,9-12 mo,TRUE,NA,NA,NA,TRUE
purdueinfantspeech,4340,purdueinfantspeech:4340,3,11,IDS,4,hpp,373,12.254620123203285,12-15 mo,TRUE,F,FALSE,NA,TRUE
purdueinfantspeech,4352,purdueinfantspeech:4352,3,11,IDS,4,hpp,374,12.28747433264887,12-15 mo,TRUE,F,FALSE,15.91,FALSE
purdueinfantspeech,4355,purdueinfantspeech:4355,3,11,IDS,4,hpp,370,12.15605749486653,12-15 mo,TRUE,M,FALSE,2.05,FALSE
purdueinfantspeech,4356,NA,NA,11,NA,NA,hpp,368,12.09034907597536,12-15 mo,TRUE,NA,NA,NA,TRUE
purdueinfantspeech,4365,purdueinfantspeech:4365,2,11,IDS,6,hpp,392,12.878850102669405,12-15 mo,TRUE,F,FALSE,17.31,FALSE
purdueinfantspeech,4369,purdueinfantspeech:4369,2,11,IDS,6,hpp,442,14.521560574948666,12-15 mo,TRUE,M,FALSE,NA,TRUE
socialcogumiami,1090,socialcogumiami:1090,2,11,IDS,6,eyetracking,166,5.453798767967146,3-6 mo,TRUE,F,FALSE,2.27,FALSE
socialcogumiami,1091,NA,NA,11,NA,NA,eyetracking,165,5.420944558521561,3-6 mo,TRUE,NA,NA,NA,TRUE
socialcogumiami,1092,socialcogumiami:1092,1,11,ADS,6,eyetracking,166,5.453798767967146,3-6 mo,TRUE,F,FALSE,5.78,FALSE
socialcogumiami,1100,socialcogumiami:1100,2,11,IDS,6,eyetracking,163,5.3552361396303905,3-6 mo,TRUE,M,FALSE,NA,TRUE
socialcogumiami,1101,socialcogumiami:1101,1,11,ADS,6,eyetracking,159,5.223819301848049,3-6 mo,TRUE,M,FALSE,8.23,FALSE
socialcogumiami,1104,socialcogumiami:1104,3,11,IDS,4,eyetracking,95,3.1211498973305956,3-6 mo,TRUE,M,FALSE,3.97,FALSE
socialcogumiami,1106,NA,NA,11,NA,NA,eyetracking,100,3.2854209445585214,3-6 mo,TRUE,NA,NA,NA,TRUE
socialcogumiami,1110,socialcogumiami:1110,1,11,ADS,6,eyetracking,98,3.2197125256673513,3-6 mo,TRUE,M,FALSE,NA,TRUE
socialcogumiami,1111,NA,NA,11,NA,NA,eyetracking,98,3.2197125256673513,3-6 mo,TRUE,NA,NA,NA,TRUE
socialcogumiami,1115,NA,NA,11,NA,NA,eyetracking,93,3.055441478439425,3-6 mo,TRUE,NA,NA,NA,TRUE
socialcogumiami,1117,NA,NA,11,NA,NA,eyetracking,106,3.482546201232033,3-6 mo,TRUE,NA,NA,NA,TRUE
socialcogumiami,1118,socialcogumiami:1118,2,11,IDS,6,eyetracking,166,5.453798767967146,3-6 mo,TRUE,M,FALSE,NA,TRUE
socialcogumiami,1121,socialcogumiami:1121,3,11,IDS,4,eyetracking,171,5.618069815195072,3-6 mo,TRUE,F,FALSE,5.11,FALSE
socialcogumiami,1123,NA,NA,11,NA,NA,eyetracking,101,3.3182751540041067,3-6 mo,TRUE,NA,NA,NA,TRUE
socialcogumiami,1130,NA,NA,11,NA,NA,eyetracking,152,4.993839835728953,3-6 mo,TRUE,NA,NA,NA,TRUE
socialcogumiami,1131,NA,NA,11,NA,NA,eyetracking,95,3.1211498973305956,3-6 mo,TRUE,NA,NA,NA,TRUE
